Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
2022,"Jersey","CAR",198641.4,0,198641.4,"GBP ","0.760000",151762,0,151762
2022,"Jersey","Ethiopia",121212.12,0,121212.12,"GBP","0.830000",100000,0,100000
2022,"Jersey","South Sudan",198641.4,0,198641.4,"GBP ","0.760000",151762,0,151762
2022,"Jersey","Syria",196335.08,0,196335.08,"GBP","0.760000",150000,0,150000
2022,"Jersey","Ukraine",160642.57,0,160642.57,"GBP","0.750000",120000,0,120000
2022,"Jersey","Yemen",134048.26,0,134048.26,"GBP","0.750000",100000,0,100000
2022,"Korea, Republic of","Lebanon",200000,0,200000,"USD","1.000000",200000,0,200000
2022,"Korea, Republic of","Myanmar",200000,0,200000,"USD","1.000000",200000,0,200000
2022,"Korea, Republic of","Syria",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2022,"Korea, Republic of","Ukraine",500000,0,500000,"USD","1.000000",500000,0,500000
2022,"Korea, Republic of","Yemen",2000000,0,2000000,"USD","1.000000",2000000,0,2000000
2022,"Kuwait","Yemen",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2022,"Lithuania","Ukraine",337078.65,0,337078.65,"EUR","0.890000",300000,0,300000
2022,"Lithuania","Yemen",32258.06,0,32258.06,"EUR","0.930000",30000,0,30000
2022,"Luxembourg","Afghanistan",368373.25,0,368373.25,"EUR ","0.950000",350691,0,350691
2022,"Luxembourg","Burkina Faso (RhPF)",380434.78,0,380434.78,"EUR","0.920000",350000,0,350000
2022,"Luxembourg","CAR",315748.5,0,315748.5,"EUR ","0.950000",300593,0,300593
2022,"Luxembourg","DRC",368373.25,0,368373.25,"EUR ","0.950000",350691,0,350691
2022,"Luxembourg","Iraq",326086.96,0,326086.96,"EUR","0.920000",300000,0,300000
2022,"Luxembourg","Myanmar",380434.78,0,380434.78,"EUR","0.920000",350000,0,350000
2022,"Luxembourg","Nigeria",108695.65,0,108695.65,"EUR","0.920000",100000,0,100000
2022,"Luxembourg","South Sudan",315748.5,0,315748.5,"EUR ","0.950000",300593,0,300593
2022,"Luxembourg","Syria",380434.78,0,380434.78,"EUR","0.920000",350000,0,350000
2022,"Luxembourg","Ukraine",380434.78,0,380434.78,"EUR","0.920000",350000,0,350000
2022,"Luxembourg","Yemen",380434.78,0,380434.78,"EUR","0.920000",350000,0,350000
2022,"Malaysia","Afghanistan",100000,0,100000,"USD ","1.000000",100000,0,100000
2022,"Malaysia","Yemen",100000,0,100000,"USD","1.000000",100000,0,100000
2022,"Morocco","Yemen",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2022,"Netherlands","Afghanistan",21628900,0,21628900,"EUR ","0.900000",19379494,0,19379494
2022,"Netherlands","Burkina Faso (RhPF)",6696428.57,0,6696428.57,"EUR","0.900000",6000000,0,6000000
2022,"Netherlands","DRC",7570115,0,7570115,"EUR ","0.900000",6782823,0,6782823
2022,"Netherlands","Somalia",9733005,0,9733005,"EUR ","0.900000",8720772,0,8720772
2022,"Netherlands","South Sudan",9733005,0,9733005,"EUR ","0.900000",8720772,0,8720772
2022,"Netherlands","Sudan",7570115,0,7570115,"EUR ","0.900000",6782823,0,6782823
2022,"Netherlands","Syria",5580357.14,0,5580357.14,"EUR","0.900000",5000000,0,5000000
2022,"Netherlands","Syria Cross border",10044642.86,0,10044642.86,"EUR","0.900000",9000000,0,9000000
2022,"Netherlands","Ukraine",22321428.57,0,22321428.57,"EUR","0.900000",20000000,0,20000000
2022,"Netherlands","Yemen",14508928.57,0,14508928.57,"EUR","0.900000",13000000,0,13000000
2022,"New Zealand","Ethiopia",1088150,0,1088150,"NZD","1.610000",1749745.2,0,1749745.2
2022,"New Zealand","Myanmar",1709950,0,1709950,"NZD","1.610000",2749599.6,0,2749599.6
2022,"New Zealand","Ukraine",1363400,0,1363400,"NZD","1.470000",2000107.8,0,2000107.8
2022,"Norway","Afghanistan",0,894854.59,894854.59,"","0.000000",0,8000000,8000000
2022,"Norway","Burkina Faso (RhPF)",512924.62,0,512924.62,"NOK","9.750000",4999989.23,0,4999989.23
2022,"Norway","DRC",508022.15,0,508022.15,"NOK ","10.240000",5200623,0,5200623
2022,"Norway","Ethiopia",5161320.19,0,5161320.19,"NOK","8.720000",45001550.73,0,45001550.73
2022,"Norway","Niger (RhPF)",512924.62,0,512924.62,"NOK","9.750000",4999989.23,0,4999989.23
2022,"Norway","Nigeria",1231019.1,0,1231019.1,"NOK","9.750000",11999974.15,0,11999974.15
2022,"Norway","oPt",1025849.25,0,1025849.25,"NOK","9.750000",9999978.46,0,9999978.46
2022,"Norway","Somalia",4787335.39,0,4787335.39,"NOK ","8.750000",41903547,0,41903547
2022,"Norway","South Sudan",4084451.77,0,4084451.77,"NOK ","9.650000",39410875,0,39410875
2022,"Norway","Sudan",2046020.81,0,2046020.81,"NOK ","9.650000",19742055,0,19742055
2022,"Norway","Syria",6668020.1,0,6668020.1,"NOK","9.750000",64999859.96,0,64999859.96
2022,"Norway","Syria Cross border",7180944.73,0,7180944.73,"NOK","9.750000",69999849.19,0,69999849.19
2022,"Norway","Ukraine",6128542.14,0,6128542.14,"NOK","8.810000",54000353.33,0,54000353.33
2022,"Norway","Venezuela",512924.62,0,512924.62,"NOK","9.750000",4999989.23,0,4999989.23
2022,"Norway","Yemen",3077547.74,0,3077547.74,"NOK","9.750000",29999935.37,0,29999935.37
2022,"Philippines","Afghanistan",200000,0,200000,"USD ","1.000000",200000,0,200000
2022,"Philippines","Ukraine",100000,0,100000,"USD","1.000000",100000,0,100000
2022,"Private donations (through UNF)","Afghanistan",174365.99,0,174365.99,"USD ","1.000000",174366,0,174366
2022,"Private donations (through UNF)","Ethiopia",7586.27,0,7586.27,"USD","1.000000",7586.27,0,7586.27
2022,"Private donations (through UNF)","Iraq",1075.41,0,1075.41,"USD","1.000000",1075.41,0,1075.41
2022,"Private donations (through UNF)","Jordan",655.93,0,655.93,"USD","1.000000",655.93,0,655.93
2022,"Private donations (through UNF)","Lebanon",4089.19,0,4089.19,"USD","1.000000",4089.19,0,4089.19
2022,"Private donations (through UNF)","Myanmar",2449.83,0,2449.83,"USD","1.000000",2449.83,0,2449.83
2022,"Private donations (through UNF)","Nigeria",225.12,0,225.12,"USD","1.000000",225.12,0,225.12
2022,"Private donations (through UNF)","oPt",6647.14,0,6647.14,"USD","1.000000",6647.14,0,6647.14
2022,"Private donations (through UNF)","Syria",6187.55,0,6187.55,"USD","1.000000",6187.55,0,6187.55
2022,"Private donations (through UNF)","Syria Cross border",614.25,0,614.25,"USD","1.000000",614.25,0,614.25
2022,"Private donations (through UNF)","Ukraine",7654288.83,0,7654288.83,"USD","1.000000",7654288.83,0,7654288.83
2022,"Private donations (through UNF)","Yemen",34422.78,0,34422.78,"USD","1.000000",34422.78,0,34422.78
2022,"PRIVATE SECTOR","Ukraine",314870.2,0,314870.2,"USD","1.000000",314870.2,0,314870.2
2022,"Slovenia","Ukraine",219058.05,0,219058.05,"EUR","0.910000",200000,0,200000
2022,"Spain","Ukraine",5376344.09,0,5376344.09,"EUR","0.930000",5000000,0,5000000
2022,"Sweden","Afghanistan",9233634.19,0,9233634.19,"SEK ","9.850000",90968746,0,90968746
2022,"Sweden","DRC",0,0,0,"","0.000000",0,0,0
2022,"Sweden","DRC",4158412.83,0,4158412.83,"SEK ","9.730000",40457198,0,40457198
2022,"Sweden","Ethiopia",6172551.99,0,6172551.99,"SEK","9.720000",59997205.25,0,59997205.25
2022,"Sweden","Lebanon",1748889.73,0,1748889.73,"SEK","9.720000",16999208.16,0,16999208.16
2022,"Sweden","Myanmar",1646013.86,0,1646013.86,"SEK","9.720000",15999254.74,0,15999254.74
2022,"Sweden","Nigeria",2263269.06,0,2263269.06,"SEK","9.720000",21998975.26,0,21998975.26
2022,"Sweden","oPt",2263269.06,0,2263269.06,"SEK","9.720000",21998975.26,0,21998975.26
2022,"Sweden","Somalia",3326730.27,0,3326730.27,"SEK ","9.730000",32365759,0,32365759
2022,"Sweden","South Sudan",4158412.84,0,4158412.84,"SEK ","9.730000",40457199,0,40457199
2022,"Sweden","Syria",3600655.32,0,3600655.32,"SEK","9.720000",34998369.74,0,34998369.74
2022,"Sweden","Syria Cross border",6059360.49,0,6059360.49,"SEK","9.900000",59999998.32,0,59999998.32
2022,"Sweden","Ukraine",7117245.06,0,7117245.06,"SEK","9.830000",69997908.7,0,69997908.7
2022,"Sweden","Yemen",7715689.98,0,7715689.98,"SEK","9.720000",74996506.56,0,74996506.56
2022,"Switzerland","Afghanistan",3222122,0,3222122,"USD ","1.000000",3222122,0,3222122
2022,"Switzerland","CAR",0,1066098.08,1066098.08,"","0.000000",0,1000000,1000000
2022,"Switzerland","CAR",859249.55,0,859249.55,"CHF ","0.920000",793947,0,793947
2022,"Switzerland","Ethiopia",1547603.04,0,1547603.04,"CHF","0.970000",1500000,0,1500000
2022,"Switzerland","Myanmar",521920.67,0,521920.67,"CHF","0.960000",500000,0,500000
2022,"Switzerland","Niger (RhPF)",0,270270.27,270270.27,"CHF","0.000000",0,250000,250000
2022,"Switzerland","Nigeria",1006036.22,0,1006036.22,"CHF","0.990000",1000000,0,1000000
2022,"Switzerland","oPt",1043841.34,0,1043841.34,"CHF","0.960000",1000000,0,1000000
2022,"Switzerland","Somalia",1111040,0,1111040,"USD ","1.000000",1111040,0,1111040
2022,"Switzerland","South Sudan",1086995.51,0,1086995.51,"CHF ","0.930000",1008732,0,1008732
2022,"Switzerland","Sudan",832529.42,0,832529.42,"CHF ","0.960000",795898,0,795898
2022,"Switzerland","Syria",1019367.99,0,1019367.99,"CHF","0.980000",1000000,0,1000000
2022,"Switzerland","Syria Cross border",3601104.54,0,3601104.54,"CHF","0.970000",3500000,0,3500000
2022,"Switzerland","Ukraine",538793.1,0,538793.1,"CHF","0.930000",500000,0,500000
2022,"Switzerland","Venezuela",503018.11,0,503018.11,"CHF","0.990000",500000,0,500000
2022,"Switzerland","Yemen",3862212.94,0,3862212.94,"CHF","0.960000",3700000,0,3700000
2022,"United Kingdom","Afghanistan",101658000,0,101658000,"GBP ","0.790000",80005713,0,80005713
2022,"United Kingdom","CAR",4936540,0,4936540,"GBP ","0.810000",4009202,0,4009202
2022,"United Kingdom","Ethiopia",9451978.14,0,9451978.14,"GBP","0.800000",7600000,0,7600000
2022,"United Kingdom","Iraq",361445.78,0,361445.78,"GBP","0.750000",270000,0,270000
2022,"United Kingdom","Myanmar",744523.56,0,744523.56,"GBP","0.760000",568816,0,568816
2022,"United Kingdom","Somalia",4446300,0,4446300,"GBP ","0.770000",3415628,0,3415628
2022,"United Kingdom","South Sudan",2355800,0,2355800,"GBP ","0.820000",1924689,0,1924689
2022,"United Kingdom","Sudan",2937120,0,2937120,"GBP ","0.820000",2411376,0,2411376
2022,"United Kingdom","Syria",2444987.77,0,2444987.77,"GBP","0.820000",2000000,0,2000000
2022,"United Kingdom","Syria Cross border",7334963.32,0,7334963.32,"GBP","0.820000",6000000,0,6000000
2022,"United Kingdom","Ukraine",41856661.26,0,41856661.26,"GBP","0.790000",33000000,0,33000000
2022,"United States","CAR",6000000,0,6000000,"USD ","1.000000",6000000,0,6000000
2022,"United States","Sudan",8000000,0,8000000,"USD ","1.000000",8000000,0,8000000
2022,"United States","Syria Cross border",3000000,0,3000000,"USD","1.000000",3000000,0,3000000
2022,"United States","Ukraine",20000000,0,20000000,"USD","1.000000",20000000,0,20000000
2022,"United States","Venezuela",2000000,0,2000000,"USD","1.000000",2000000,0,2000000
2022,"United States","Yemen",5000000,0,5000000,"USD","1.000000",5000000,0,5000000
