Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
2020,"Ireland","South Sudan",2136176,0,2136176,"EUR ","0.920000",1956737,0,1956737
2020,"Ireland","Sudan",3190776,0,3190776,"EUR ","0.920000",2922751,0,2922751
2020,"Ireland","Syria Cross border",2729257.64,0,2729257.64,"EUR","0.920000",2500000,0,2500000
2020,"Ireland","Venezuela",597371.57,0,597371.57,"EUR","0.840000",500000,0,500000
2020,"Ireland","Yemen",6689248.62,0,6689248.62,"EUR","0.900000",6000000,0,6000000
2020,"Italy","CAR",579344.53,0,579344.53,"EUR ","0.880000",509823,0,509823
2020,"Italy","Ethiopia",611995.1,0,611995.1,"EUR","0.820000",500000,0,500000
2020,"Italy","Iraq",597371.57,0,597371.57,"EUR","0.840000",500000,0,500000
2020,"Italy","Jordan",896057.35,0,896057.35,"EUR","0.840000",750000,0,750000
2020,"Italy","Lebanon",1173708.92,0,1173708.92,"EUR","0.850000",1000000,0,1000000
2020,"Italy","oPt",597371.57,0,597371.57,"EUR","0.840000",500000,0,500000
2020,"Italy","Sudan",579344.53,0,579344.53,"EUR ","0.880000",509823,0,509823
2020,"Italy","Syria",1173708.92,0,1173708.92,"EUR","0.850000",1000000,0,1000000
2020,"Italy","Syria Cross border",2239641.66,0,2239641.66,"EUR","0.890000",2000000,0,2000000
2020,"Italy","Ukraine",597371.57,0,597371.57,"EUR","0.840000",500000,0,500000
2020,"Jersey","CAR",373013.61,0,373013.61,"GBP ","0.760000",285267,0,285267
2020,"Jersey","Syria",258732.21,0,258732.21,"GBP","0.770000",200000,0,200000
2020,"Jersey","Yemen",323415.27,0,323415.27,"GBP","0.770000",250000,0,250000
2020,"Kazakhstan","Afghanistan",50000,0,50000,"USD ","1.000000",50000,0,50000
2020,"Korea, Republic of","Afghanistan",2500000,0,2500000,"USD ","1.000000",2500000,0,2500000
2020,"Korea, Republic of","CAR",200000,0,200000,"USD ","1.000000",200000,0,200000
2020,"Korea, Republic of","DRC",500000,0,500000,"USD ","1.000000",500000,0,500000
2020,"Korea, Republic of","Ethiopia",200000,0,200000,"USD","1.000000",200000,0,200000
2020,"Korea, Republic of","Myanmar",300000,0,300000,"USD","1.000000",300000,0,300000
2020,"Korea, Republic of","Nigeria",500000,0,500000,"USD","1.000000",500000,0,500000
2020,"Korea, Republic of","oPt",300000,0,300000,"USD","1.000000",300000,0,300000
2020,"Korea, Republic of","Somalia",300000,0,300000,"USD ","1.000000",300000,0,300000
2020,"Korea, Republic of","South Sudan",500000,0,500000,"USD ","1.000000",500000,0,500000
2020,"Korea, Republic of","Sudan",550000,0,550000,"USD ","1.000000",550000,0,550000
2020,"Korea, Republic of","Syria",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2020,"Korea, Republic of","Syria Cross border",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2020,"Korea, Republic of","Ukraine",400000,0,400000,"USD","1.000000",400000,0,400000
2020,"Korea, Republic of","Venezuela",800000,0,800000,"USD","1.000000",800000,0,800000
2020,"Korea, Republic of","Yemen",2000000,0,2000000,"USD","1.000000",2000000,0,2000000
2020,"Lithuania","Yemen",115711,0,115711,"EUR","0.860000",100000,0,100000
2020,"Luxembourg","Afghanistan",414332.8,0,414332.8,"EUR ","0.840000",348868,0,348868
2020,"Luxembourg","CAR",414332.8,0,414332.8,"EUR ","0.840000",348868,0,348868
2020,"Luxembourg","DRC",414332.8,0,414332.8,"EUR ","0.840000",348868,0,348868
2020,"Luxembourg","Iraq",411764.71,0,411764.71,"EUR","0.850000",350000,0,350000
2020,"Luxembourg","Myanmar",411764.71,0,411764.71,"EUR","0.850000",350000,0,350000
2020,"Luxembourg","Nigeria",411764.71,0,411764.71,"EUR","0.850000",350000,0,350000
2020,"Luxembourg","South Sudan",414332.8,0,414332.8,"EUR ","0.840000",348868,0,348868
2020,"Luxembourg","Syria",411764.71,0,411764.71,"EUR","0.850000",350000,0,350000
2020,"Luxembourg","Ukraine",411764.71,0,411764.71,"EUR","0.850000",350000,0,350000
2020,"Luxembourg","Yemen",411764.71,0,411764.71,"EUR","0.850000",350000,0,350000
2020,"Malaysia","Yemen",100000,0,100000,"USD","1.000000",100000,0,100000
2020,"Malta","Yemen",33594.62,0,33594.62,"EUR","0.890000",30000,0,30000
2020,"Netherlands","Afghanistan",4311804,0,4311804,"EUR ","0.910000",3906494,0,3906494
2020,"Netherlands","CAR",1847735.1,0,1847735.1,"EUR ","0.920000",1701764,0,1701764
2020,"Netherlands","DRC",10256650,0,10256650,"EUR ","0.880000",9050033,0,9050033
2020,"Netherlands","Nigeria",4912663.76,0,4912663.76,"EUR","0.920000",4500000,0,4500000
2020,"Netherlands","Somalia",6050848.8,0,6050848.8,"EUR ","0.910000",5508154,0,5508154
2020,"Netherlands","South Sudan",11210196.1,0,11210196.1,"EUR ","0.890000",9964395,0,9964395
2020,"Netherlands","Sudan",4311804,0,4311804,"EUR ","0.910000",3906494,0,3906494
2020,"Netherlands","Syria",3711790.39,0,3711790.39,"EUR","0.920000",3400000,0,3400000
2020,"Netherlands","Syria Cross border",13138562.57,0,13138562.57,"EUR","0.870000",11400000,0,11400000
2020,"Netherlands","Yemen",15340581.5,0,15340581.5,"EUR","0.850000",13100000,0,13100000
2020,"New Zealand","Ethiopia",1129100,0,1129100,"NZD","1.550000",1750105,0,1750105
2020,"New Zealand","Myanmar",1120350,0,1120350,"NZD","1.560000",1749986.7,0,1749986.7
2020,"New Zealand","Syria Cross border",1213200,0,1213200,"NZD","1.650000",2000566.8,0,2000566.8
2020,"Norway","Afghanistan",1613062.16,0,1613062.16,"NOK ","8.980000",14484239,0,14484239
2020,"Norway","DRC",1076724.2,0,1076724.2,"NOK ","9.560000",10290253,0,10290253
2020,"Norway","Ethiopia",1046424.51,0,1046424.51,"NOK","9.560000",10000101.42,0,10000101.42
2020,"Norway","Nigeria",2905134.87,0,2905134.87,"NOK","9.640000",27999408.97,0,27999408.97
2020,"Norway","oPt",955257.68,0,955257.68,"NOK","10.470000",9999637.39,0,9999637.39
2020,"Norway","Somalia",4718936.64,0,4718936.64,"NOK ","8.980000",42366725,0,42366725
2020,"Norway","South Sudan",6438316.88,0,6438316.88,"NOK ","9.340000",60160770,0,60160770
2020,"Norway","Sudan",2105047.85,0,2105047.85,"NOK ","9.580000",20166077,0,20166077
2020,"Norway","Syria",7499230.6,0,7499230.6,"NOK","10.270000",77002099.8,0,77002099.8
2020,"Norway","Syria Cross border",7990917.34,0,7990917.34,"NOK","9.640000",77000479.49,0,77000479.49
2020,"Norway","Ukraine",791346.26,0,791346.26,"NOK","10.110000",7999898.37,0,7999898.37
2020,"Norway","Yemen",5221237.54,0,5221237.54,"NOK","9.580000",49999467.9,0,49999467.9
2020,"Philippines","Yemen",10000,0,10000,"USD","1.000000",10000,0,10000
2020,"Private donations (through UNF)","Afghanistan",3090.75,0,3090.75,"USD ","1.000000",3091,0,3091
2020,"Private donations (through UNF)","CAR",3332.55,0,3332.55,"USD ","1.000000",3333,0,3333
2020,"Private donations (through UNF)","DRC",20813.5,0,20813.5,"USD ","1.000000",20814,0,20814
2020,"Private donations (through UNF)","Ethiopia",9156.22,0,9156.22,"USD","1.000000",9156.22,0,9156.22
2020,"Private donations (through UNF)","Iraq",9647.62,0,9647.62,"USD","1.000000",9647.62,0,9647.62
2020,"Private donations (through UNF)","Jordan",97.5,0,97.5,"USD","1.000000",97.5,0,97.5
2020,"Private donations (through UNF)","Lebanon",312,0,312,"USD","1.000000",312,0,312
2020,"Private donations (through UNF)","Myanmar",39452.08,0,39452.08,"USD","1.000000",39452.08,0,39452.08
2020,"Private donations (through UNF)","Nigeria",6898.13,0,6898.13,"USD","1.000000",6898.13,0,6898.13
2020,"Private donations (through UNF)","oPt",3460.68,0,3460.68,"USD","1.000000",3460.68,0,3460.68
2020,"Private donations (through UNF)","Somalia",23134.81,0,23134.81,"USD ","1.000000",23135,0,23135
2020,"Private donations (through UNF)","South Sudan",17899.05,0,17899.05,"USD ","1.000000",17899,0,17899
2020,"Private donations (through UNF)","Sudan",2913.3,0,2913.3,"USD ","1.000000",2913,0,2913
2020,"Private donations (through UNF)","Syria",23973.88,0,23973.88,"USD","1.000000",23973.88,0,23973.88
2020,"Private donations (through UNF)","Syria Cross border",180.38,0,180.38,"USD","1.000000",180.38,0,180.38
2020,"Private donations (through UNF)","Ukraine",253.5,0,253.5,"USD","1.000000",253.5,0,253.5
2020,"Private donations (through UNF)","Yemen",212387.73,0,212387.73,"USD","1.000000",212387.73,0,212387.73
2020,"PRIVATE SECTOR","Yemen",500,0,500,"USD","1.000000",500,0,500
2020,"Qatar","Jordan",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2020,"Qatar","Lebanon",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2020,"Qatar","Nigeria",200000,0,200000,"USD","1.000000",200000,0,200000
2020,"Qatar","Syria Cross border",2999985,0,2999985,"USD","1.000000",2999985,0,2999985
2020,"Slovakia","Lebanon",117647.06,0,117647.06,"EUR","0.850000",100000,0,100000
2020,"Spain","Nigeria",358422.94,0,358422.94,"EUR","0.840000",300000,0,300000
2020,"Spain","oPt",716845.88,0,716845.88,"EUR","0.840000",600000,0,600000
2020,"Spain","Syria",1792114.7,0,1792114.7,"EUR","0.840000",1500000,0,1500000
2020,"Spain","Venezuela",59737.16,0,59737.16,"EUR","0.840000",50000,0,50000
2020,"Sweden","Afghanistan",5905469.88,0,5905469.88,"SEK ","9.480000",55989760,0,55989760
2020,"Sweden","CAR",1527276.69,0,1527276.69,"SEK ","9.480000",14480110,0,14480110
2020,"Sweden","DRC",9942375.63,0,9942375.63,"SEK ","9.270000",92214282,0,92214282
2020,"Sweden","Ethiopia",5010845.84,0,5010845.84,"SEK","9.380000",47001733.97,0,47001733.97
2020,"Sweden","Iraq",1066137.41,0,1066137.41,"SEK","9.380000",10000368.93,0,10000368.93
2020,"Sweden","Jordan",1599206.12,0,1599206.12,"SEK","9.380000",15000553.39,0,15000553.39
2020,"Sweden","Lebanon",1599206.12,0,1599206.12,"SEK","9.380000",15000553.39,0,15000553.39
2020,"Sweden","Myanmar",852909.93,0,852909.93,"SEK","9.380000",8000295.14,0,8000295.14
2020,"Sweden","Nigeria",1992469.39,0,1992469.39,"SEK","10.040000",20000407.74,0,20000407.74
2020,"Sweden","oPt",3271600.8,0,3271600.8,"SEK","9.170000",30000601.9,0,30000601.9
2020,"Sweden","Somalia",3563645.62,0,3563645.62,"SEK ","9.480000",33786924,0,33786924
2020,"Sweden","South Sudan",5040013.08,0,5040013.08,"SEK ","9.480000",47784364,0,47784364
2020,"Sweden","Sudan",5600014.54,0,5600014.54,"SEK ","9.480000",53093738,0,53093738
2020,"Sweden","Syria",4264549.65,0,4264549.65,"SEK","9.380000",40001475.72,0,40001475.72
2020,"Sweden","Syria Cross border",9665771.05,0,9665771.05,"SEK","9.310000",90000582.22,0,90000582.22
2020,"Sweden","Ukraine",533068.71,0,533068.71,"SEK","9.380000",5000184.47,0,5000184.47
2020,"Sweden","Yemen",9001198.76,0,9001198.76,"SEK","8.780000",79003521.52,0,79003521.52
2020,"Switzerland","Afghanistan",2099900,0,2099900,"USD ","1.000000",2099900,0,2099900
2020,"Switzerland","CAR",1911853.88,0,1911853.88,"CHF ","0.930000",1787212,0,1787212
2020,"Switzerland","Ethiopia",1631882.87,0,1631882.87,"CHF","0.920000",1500000,0,1500000
2020,"Switzerland","Iraq",1062699.26,0,1062699.26,"CHF","0.940000",1000000,0,1000000
2020,"Switzerland","Lebanon",1091115.59,0,1091115.59,"CHF","0.920000",1000000,0,1000000
2020,"Switzerland","Myanmar",1635102.39,0,1635102.39,"CHF","0.920000",1500000,0,1500000
2020,"Switzerland","Nigeria",2129686.58,0,2129686.58,"CHF","0.940000",2000000,0,2000000
2020,"Switzerland","oPt",3155208.84,0,3155208.84,"CHF","0.950000",3000000,0,3000000
2020,"Switzerland","Somalia",1052560,0,1052560,"CHF ","0.940000",994143,0,994143
2020,"Switzerland","Somalia",999950,0,999950,"USD ","1.000000",999950,0,999950
2020,"Switzerland","South Sudan",1049315.74,0,1049315.74,"CHF ","0.940000",987406,0,987406
2020,"Switzerland","Sudan",2157063.72,0,2157063.72,"CHF ","0.940000",2036683,0,2036683
2020,"Switzerland","Syria",2125398.51,0,2125398.51,"CHF","0.940000",2000000,0,2000000
2020,"Switzerland","Syria Cross border",3152122.77,0,3152122.77,"CHF","0.950000",3000000,0,3000000
2020,"Switzerland","Venezuela",489130.43,0,489130.43,"CHF","0.920000",450000,0,450000
2020,"Switzerland","Yemen",2585315.41,0,2585315.41,"CHF","0.970000",2500000,0,2500000
2020,"UN and Other Agencies","Myanmar",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2020,"United Kingdom","Afghanistan",29010900,0,29010900,"GBP ","0.790000",22868574,0,22868574
2020,"United Kingdom","CAR",7426800.04,0,7426800.04,"GBP ","0.800000",5954659,0,5954659
2020,"United Kingdom","DRC",4025700,0,4025700,"GBP ","0.750000",3015249,0,3015249
2020,"United Kingdom","Ethiopia",14128983.57,0,14128983.57,"GBP","0.780000",11000000,0,11000000
2020,"United Kingdom","Iraq",4675901.75,0,4675901.75,"GBP","0.790000",3690000,0,3690000
2020,"United Kingdom","Jordan",2472187.89,0,2472187.89,"GBP","0.810000",2000000,0,2000000
2020,"United Kingdom","Myanmar",1930501.93,0,1930501.93,"GBP","0.780000",1500000,0,1500000
2020,"United Kingdom","Pakistan",5703179.39,0,5703179.39,"GBP","0.790000",4500000,0,4500000
2020,"United Kingdom","Somalia",4644600,0,4644600,"GBP ","0.750000",3499829,0,3499829
2020,"United Kingdom","South Sudan",8962450,0,8962450,"GBP ","0.800000",7214772,0,7214772
2020,"United Kingdom","Sudan",37386680,0,37386680,"GBP ","0.800000",29737308,0,29737308
2020,"United Kingdom","Syria",12670226.97,0,12670226.97,"GBP","0.790000",10000000,0,10000000
2020,"United Kingdom","Syria Cross border",33638848.31,0,33638848.31,"GBP","0.770000",26000000,0,26000000
2020,"United Kingdom","Venezuela",2403204.27,0,2403204.27,"GBP","0.750000",1800000,0,1800000
2020,"United Kingdom","Yemen",13037809.65,0,13037809.65,"GBP","0.770000",10000000,0,10000000
2020,"United States","Ethiopia",8000000,0,8000000,"USD","1.000000",8000000,0,8000000
2020,"United States","Myanmar",2000000,0,2000000,"USD","1.000000",2000000,0,2000000
