Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
2017,"Belgium","Syria Cross border",8549528.3,0,8549528.3,"EUR","0.850000",7250000,0,7250000
2017,"Belgium","Yemen",4716981.13,0,4716981.13,"EUR","0.850000",4000000,0,4000000
2017,"Canada","CAR",377674.6,0,377674.6,"CAD ","1.350000",509105,0,509105
2017,"Canada","Iraq",369691.51,0,369691.51,"CAD","1.350000",499822.91,0,499822.91
2017,"Canada","Myanmar",374939.09,0,374939.09,"CAD","1.330000",500168.75,0,500168.75
2017,"Canada","Nigeria",775088.05,0,775088.05,"CAD","1.290000",999863.58,0,999863.58
2017,"Canada","Somalia",857326.64,0,857326.64,"CAD ","1.290000",1108228,0,1108228
2017,"Canada","South Sudan",934629.1,0,934629.1,"CAD ","1.290000",1209340,0,1209340
2017,"Canada","Yemen",4670969.01,0,4670969.01,"CAD","1.320000",6150066.42,0,6150066.42
2017,"Cyprus","Iraq",11848.34,0,11848.34,"EUR","0.840000",10000,0,10000
2017,"Cyprus","Yemen",11200,0,11200,"EUR","0.890000",10001.6,0,10001.6
2017,"Denmark","Lebanon",3207530.77,0,3207530.77,"DKK","6.230000",19998954.35,0,19998954.35
2017,"Denmark","Nigeria",4768187.96,0,4768187.96,"DKK","6.290000",30001438.64,0,30001438.64
2017,"Denmark","Somalia",3171582.62,0,3171582.62,"DKK ","6.310000",20006343,0,20006343
2017,"Denmark","South Sudan",4757373.93,0,4757373.93,"DKK ","6.310000",30009515,0,30009515
2017,"Denmark","Syria",4811137.12,0,4811137.12,"DKK","6.240000",30002251.08,0,30002251.08
2017,"Denmark","Syria Cross border",1603765.38,0,1603765.38,"DKK","6.230000",9999477.14,0,9999477.14
2017,"Denmark","Yemen",9601027.1,0,9601027.1,"DKK","6.250000",59999779.29,0,59999779.29
2017,"France","Lebanon",592417.06,0,592417.06,"EUR","0.840000",500000,0,500000
2017,"France","Syria Cross border",5509398.97,0,5509398.97,"EUR","0.910000",5000000,0,5000000
2017,"Germany","CAR",5772800,0,5772800,"EUR ","0.860000",4976907,0,4976907
2017,"Germany","DRC",8220700,0,8220700,"EUR ","0.850000",6978994,0,6978994
2017,"Germany","Ethiopia",18851992.52,0,18851992.52,"EUR","0.880000",16600000,0,16600000
2017,"Germany","Iraq",46345497.43,0,46345497.43,"EUR","0.860000",40000000,0,40000000
2017,"Germany","Jordan",2369668.25,0,2369668.25,"EUR","0.840000",2000000,0,2000000
2017,"Germany","Lebanon",3554502.37,0,3554502.37,"EUR","0.840000",3000000,0,3000000
2017,"Germany","Nigeria",10168218.14,0,10168218.14,"EUR","0.890000",9000000,0,9000000
2017,"Germany","oPt",2209384.59,0,2209384.59,"EUR","0.910000",2000000,0,2000000
2017,"Germany","Somalia",12686285.01,0,12686285.01,"EUR ","0.890000",11273613,0,11273613
2017,"Germany","South Sudan",13147250,0,13147250,"EUR ","0.890000",11647413,0,11647413
2017,"Germany","Sudan",1082100,0,1082100,"EUR ","0.920000",996614,0,996614
2017,"Germany","Syria",2171552.66,0,2171552.66,"EUR","0.920000",2000000,0,2000000
2017,"Germany","Syria Cross border",11848341.23,0,11848341.23,"EUR","0.840000",10000000,0,10000000
2017,"Germany","Yemen",66868336.76,0,66868336.76,"EUR","0.860000",57670000,0,57670000
2017,"Iceland","Lebanon",200000,0,200000,"ISK","112.490000",22498000,0,22498000
2017,"Iceland","oPt",150000,0,150000,"ISK","103.460000",15519000,0,15519000
2017,"Iceland","Syria",220000,0,220000,"ISK","114.100000",25102000,0,25102000
2017,"Ireland","CAR",3588770,0,3588770,"EUR ","0.910000",3282720,0,3282720
2017,"Ireland","DRC",3881464,0,3881464,"EUR ","0.910000",3529753,0,3529753
2017,"Ireland","Ethiopia",3678371.13,0,3678371.13,"EUR","0.870000",3215610,0,3215610
2017,"Ireland","Iraq",2171552.66,0,2171552.66,"EUR","0.920000",2000000,0,2000000
2017,"Ireland","Jordan",1600853.79,0,1600853.79,"EUR","0.940000",1500000,0,1500000
2017,"Ireland","Lebanon",1600853.79,0,1600853.79,"EUR","0.940000",1500000,0,1500000
2017,"Ireland","Nigeria",2275312.86,0,2275312.86,"EUR","0.880000",2000000,0,2000000
2017,"Ireland","oPt",355450.24,0,355450.24,"EUR","0.840000",300000,0,300000
2017,"Ireland","Somalia",3194392,0,3194392,"EUR ","0.930000",2973979,0,2973979
2017,"Ireland","South Sudan",3194392,0,3194392,"EUR ","0.930000",2973979,0,2973979
2017,"Ireland","Sudan",3487086,0,3487086,"EUR ","0.920000",3221013,0,3221013
2017,"Ireland","Syria Cross border",1764705.88,0,1764705.88,"EUR","0.850000",1500000,0,1500000
2017,"Ireland","Yemen",5824147.97,0,5824147.97,"EUR","0.900000",5250000,0,5250000
2017,"Italy","oPt",589622.64,0,589622.64,"EUR","0.850000",500000,0,500000
2017,"Jersey","Syria",646830.53,0,646830.53,"GBP","0.770000",500000,0,500000
2017,"Korea, Republic of","Afghanistan",5899513,0,5899513,"USD ","1.000000",5899513,0,5899513
2017,"Korea, Republic of","Ethiopia",500000,0,500000,"USD","1.000000",500000,0,500000
2017,"Korea, Republic of","Nigeria",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2017,"Korea, Republic of","Somalia",300000,0,300000,"USD ","1.000000",300000,0,300000
2017,"Korea, Republic of","South Sudan",1000000,0,1000000,"USD ","1.000000",1000000,0,1000000
2017,"Korea, Republic of","Sudan",700000,0,700000,"USD ","1.000000",700000,0,700000
2017,"Korea, Republic of","Syria Cross border",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2017,"Korea, Republic of","Yemen",1500000,0,1500000,"USD","1.000000",1500000,0,1500000
2017,"Lithuania","Yemen",21715.53,0,21715.53,"EUR","0.920000",20000,0,20000
2017,"Luxembourg","CAR",266125.01,0,266125.01,"EUR ","0.930000",247762,0,247762
2017,"Luxembourg","DRC",266125.01,0,266125.01,"EUR ","0.930000",247762,0,247762
2017,"Luxembourg","Myanmar",265392.78,0,265392.78,"EUR","0.940000",250000,0,250000
2017,"Luxembourg","Nigeria",284414.11,0,284414.11,"EUR","0.880000",250000,0,250000
2017,"Luxembourg","South Sudan",266125.01,0,266125.01,"EUR ","0.930000",247762,0,247762
2017,"Luxembourg","Syria",265392.78,0,265392.78,"EUR","0.940000",250000,0,250000
2017,"Malta","Nigeria",21482.28,0,21482.28,"EUR","0.930000",20000,0,20000
2017,"Malta","oPt",35294.12,0,35294.12,"EUR","0.850000",30000,0,30000
2017,"Malta","Yemen",117647.06,0,117647.06,"EUR","0.850000",100000,0,100000
2017,"Netherlands","CAR",2954500,0,2954500,"EUR ","0.840000",2493598,0,2493598
2017,"Netherlands","DRC",3519900,0,3519900,"EUR ","0.850000",2981355,0,2981355
2017,"Netherlands","Iraq",6538102.38,0,6538102.38,"EUR","0.920000",6000000,0,6000000
2017,"Netherlands","Nigeria",4807692.31,0,4807692.31,"EUR","0.830000",4000000,0,4000000
2017,"Netherlands","Somalia",5429600,0,5429600,"EUR ","0.920000",4978018,0,4978018
2017,"Netherlands","Syria",5336179.3,0,5336179.3,"EUR","0.940000",5000000,0,5000000
2017,"Netherlands","Syria Cross border",5937140.84,0,5937140.84,"EUR","0.930000",5500000,0,5500000
2017,"Netherlands","Yemen",8239779.76,0,8239779.76,"EUR","0.910000",7500000,0,7500000
2017,"Norway","Afghanistan",2109293.8,0,2109293.8,"NOK ","8.610000",18152582,0,18152582
2017,"Norway","DRC",2782622.85,0,2782622.85,"NOK ","8.210000",22848480,0,22848480
2017,"Norway","Ethiopia",1197036.48,0,1197036.48,"NOK","8.350000",10000042.79,0,10000042.79
2017,"Norway","Nigeria",2967426.15,0,2967426.15,"NOK","8.420000",24999339.48,0,24999339.48
2017,"Norway","oPt",511064.37,0,511064.37,"NOK","8.410000",4300095.61,0,4300095.61
2017,"Norway","Somalia",4497184.28,0,4497184.28,"NOK ","8.540000",38424295,0,38424295
2017,"Norway","South Sudan",9984876.36,0,9984876.36,"NOK ","8.490000",84795461,0,84795461
2017,"Norway","Sudan",1254657.92,0,1254657.92,"NOK ","8.430000",10579276,0,10579276
2017,"Norway","Syria",5806198.19,0,5806198.19,"NOK","8.350000",48501208.46,0,48501208.46
2017,"Norway","Syria Cross border",4728738.42,0,4728738.42,"NOK","8.350000",39500947.52,0,39500947.52
2017,"Norway","Yemen",5096822.2,0,5096822.2,"NOK","8.440000",42998613.44,0,42998613.44
2017,"PRIVATE SECTOR","Colombia",470.93,0,470.93,"USD","1.000000",470.93,0,470.93
2017,"PRIVATE SECTOR","Ethiopia",950.63,0,950.63,"USD","1.000000",950.63,0,950.63
2017,"PRIVATE SECTOR","Iraq",258.38,0,258.38,"USD","1.000000",258.38,0,258.38
2017,"PRIVATE SECTOR","Lebanon",78,0,78,"USD","1.000000",78,0,78
2017,"PRIVATE SECTOR","Myanmar",2213.25,0,2213.25,"USD","1.000000",2213.25,0,2213.25
2017,"PRIVATE SECTOR","Nigeria",7751.75,0,7751.75,"USD","1.000000",7751.75,0,7751.75
2017,"PRIVATE SECTOR","oPt",4287.08,0,4287.08,"USD","1.000000",4287.08,0,4287.08
2017,"PRIVATE SECTOR","Pakistan",887.25,0,887.25,"USD","1.000000",887.25,0,887.25
2017,"PRIVATE SECTOR","Syria",98421.69,0,98421.69,"USD","1.000000",98421.69,0,98421.69
2017,"PRIVATE SECTOR","Yemen",86532.45,0,86532.45,"USD","1.000000",86532.45,0,86532.45
2017,"Spain","Colombia",588235.29,0,588235.29,"EUR","0.850000",500000,0,500000
2017,"Spain","Nigeria",597371.56,0,597371.56,"EUR","0.840000",500000,0,500000
2017,"Spain","oPt",823529.41,0,823529.41,"EUR","0.850000",700000,0,700000
2017,"Spain","Syria",1176470.59,0,1176470.59,"EUR","0.850000",1000000,0,1000000
2017,"Spain","Yemen",716845.88,0,716845.88,"EUR","0.840000",600000,0,600000
2017,"Sri Lanka","Nigeria",1250,0,1250,"USD","1.000000",1250,0,1250
2017,"Sri Lanka","Somalia",1250,0,1250,"USD ","1.000000",1250,0,1250
2017,"Sri Lanka","South Sudan",1250,0,1250,"USD ","1.000000",1250,0,1250
2017,"Sri Lanka","Yemen",1250,0,1250,"USD","1.000000",1250,0,1250
2017,"Sweden","Afghanistan",8363695.15,0,8363695.15,"SEK ","8.790000",73541416,0,73541416
2017,"Sweden","CAR",2891590.85,0,2891590.85,"SEK ","8.550000",24711634,0,24711634
2017,"Sweden","Colombia",560594.99,0,560594.99,"SEK","8.920000",4999946.74,0,4999946.74
2017,"Sweden","DRC",17014352.83,0,17014352.83,"SEK ","8.440000",143569418,0,143569418
2017,"Sweden","Ethiopia",5260130.96,0,5260130.96,"SEK","8.560000",45000692.88,0,45000692.88
2017,"Sweden","Iraq",2018141.98,0,2018141.98,"SEK","8.920000",17999808.28,0,17999808.28
2017,"Sweden","Jordan",1717580.99,0,1717580.99,"SEK","8.730000",15000035.6,0,15000035.6
2017,"Sweden","Lebanon",1717580.99,0,1717580.99,"SEK","8.730000",15000035.6,0,15000035.6
2017,"Sweden","Myanmar",1233308.98,0,1233308.98,"SEK","8.920000",10999882.84,0,10999882.84
2017,"Sweden","Nigeria",11911831.75,0,11911831.75,"SEK","8.810000",104995132.84,0,104995132.84
2017,"Sweden","oPt",1761114.25,0,1761114.25,"SEK","8.520000",15000272.2,0,15000272.2
2017,"Sweden","Pakistan",4484759.94,0,4484759.94,"SEK","8.920000",39999573.95,0,39999573.95
2017,"Sweden","Somalia",8400333.46,0,8400333.46,"SEK ","8.910000",74849052,0,74849052
2017,"Sweden","South Sudan",8284457.9,0,8284457.9,"SEK ","8.790000",72855646,0,72855646
2017,"Sweden","Sudan",7705915.96,0,7705915.96,"SEK ","8.810000",67887726,0,67887726
2017,"Sweden","Syria",4190625.28,0,4190625.28,"SEK","8.830000",37000349.83,0,37000349.83
2017,"Sweden","Syria Cross border",4190625.28,0,4190625.28,"SEK","8.830000",37000349.83,0,37000349.83
2017,"Sweden","Yemen",8598542.23,0,8598542.23,"SEK","8.720000",74999080.98,0,74999080.98
2017,"Switzerland","Afghanistan",199965,0,199965,"USD ","1.000000",199965,0,199965
2017,"Switzerland","CAR",1558616.98,0,1558616.98,"CHF ","0.960000",1497824,0,1497824
2017,"Switzerland","Colombia",205761.32,0,205761.32,"CHF","0.970000",200000,0,200000
2017,"Switzerland","Ethiopia",2099093.43,0,2099093.43,"CHF","0.960000",2020000,0,2020000
2017,"Switzerland","Myanmar",205761.32,0,205761.32,"CHF","0.970000",200000,0,200000
2017,"Switzerland","Nigeria",1712383.11,0,1712383.11,"CHF","0.990000",1700000,0,1700000
2017,"Switzerland","Somalia",2773231.84,0,2773231.84,"CHF ","0.980000",2723198,0,2723198
2017,"Switzerland","South Sudan",1734705.63,0,1734705.63,"CHF ","1.000000",1739865,0,1739865
2017,"Switzerland","Sudan",1166182.3,0,1166182.3,"CHF ","0.980000",1139234,0,1139234
2017,"Switzerland","Syria",993048.66,0,993048.66,"CHF","1.010000",1000000,0,1000000
2017,"Switzerland","Syria Cross border",993048.66,0,993048.66,"CHF","1.010000",1000000,0,1000000
2017,"Switzerland","Yemen",3476152.32,0,3476152.32,"CHF","0.980000",3400000,0,3400000
2017,"Turkey","oPt",500000,0,500000,"USD","1.000000",500000,0,500000
2017,"UN and Other Agencies","Nigeria",24982.5,0,24982.5,"USD","1.000000",25007.48,0,25007.48
2017,"UN and Other Agencies","Yemen",24982.5,0,24982.5,"USD","1.000000",25007.48,0,25007.48
2017,"United Kingdom","Afghanistan",16076280,0,16076280,"GBP ","0.760000",12201753,0,12201753
2017,"United Kingdom","CAR",7134625.01,0,7134625.01,"GBP ","0.780000",5567821,0,5567821
2017,"United Kingdom","DRC",30731350,0,30731350,"GBP ","0.750000",23082292,0,23082292
2017,"United Kingdom","Ethiopia",21561440.86,0,21561440.86,"GBP","0.770000",16500000,0,16500000
2017,"United Kingdom","Iraq",21222168.41,0,21222168.41,"GBP","0.760000",16210000,0,16210000
2017,"United Kingdom","Jordan",2587322.12,0,2587322.12,"GBP","0.770000",2000000,0,2000000
2017,"United Kingdom","Myanmar",3221649.48,0,3221649.48,"GBP","0.780000",2500000,0,2500000
2017,"United Kingdom","Pakistan",2490660.02,0,2490660.02,"GBP","0.800000",2000000,0,2000000
2017,"United Kingdom","Somalia",4026000,0,4026000,"GBP ","0.750000",2999370,0,2999370
2017,"United Kingdom","South Sudan",22383300,0,22383300,"GBP ","0.760000",17027517,0,17027517
2017,"United Kingdom","Sudan",20858450,0,20858450,"GBP ","0.760000",15892151,0,15892151
2017,"United Kingdom","Syria",1293661.06,0,1293661.06,"GBP","0.770000",1000000,0,1000000
2017,"United Kingdom","Syria Cross border",12911604.29,0,12911604.29,"GBP","0.770000",10000000,0,10000000
2017,"United Kingdom","Yemen",51087368.79,0,51087368.79,"GBP","0.780000",40077000,0,40077000
2017,"United States","Ethiopia",29500000,0,29500000,"USD","1.000000",29500000,0,29500000
2017,"United States","Yemen",5000000,0,5000000,"USD","1.000000",5000000,0,5000000
